ma_khach_hang,ma_san_pham,so_sao,count,count,ma_khach_hang_idx,ma_san_pham_idx
1399,422200306,5.0,57,5,1342.0,59.0
1399,422207826,5.0,54,5,1342.0,62.0
1399,422220469,5.0,56,5,1342.0,58.0
1400,422200305,4.0,55,5,1343.0,61.0
1400,422200306,4.0,57,5,1343.0,59.0
1400,422209663,4.0,56,5,1343.0,63.0
1400,422220469,4.0,56,5,1343.0,58.0
1401,422200305,5.0,55,5,1344.0,61.0
1401,422200306,5.0,57,5,1344.0,59.0
1401,422209663,5.0,56,5,1344.0,63.0
1401,422220469,5.0,56,5,1344.0,58.0
1402,100190059,3.0,110,19,105.0,31.0
1402,204900004,3.0,105,19,105.0,34.0
1402,204900056,3.0,105,19,105.0,32.0
1402,204900128,3.0,105,19,105.0,33.0
1402,204900159,3.0,107,19,105.0,35.0
1402,245500001,5.0,40,19,105.0,103.0
1402,249500013,1.0,96,19,105.0,46.0
1402,345800001,4.0,64,19,105.0,167.0
1402,377400001,4.0,55,19,105.0,163.0
1402,422200306,4.0,57,19,105.0,59.0
1402,422207826,4.0,54,19,105.0,62.0
1402,422209663,4.0,56,19,105.0,63.0
1403,422207826,5.0,54,5,1345.0,62.0
1403,422209663,5.0,56,5,1345.0,63.0
1403,422220469,5.0,56,5,1345.0,58.0
1404,293500043,5.0,37,6,1119.0,84.0
1404,422200632,5.0,35,6,1119.0,89.0
1404,422211195,5.0,37,6,1119.0,91.0
1404,422217029,5.0,36,6,1119.0,92.0
1404,422218283,5.0,38,6,1119.0,86.0
1405,293500006,5.0,35,6,1120.0,87.0
1405,293500043,5.0,37,6,1120.0,84.0
1405,422200632,5.0,35,6,1120.0,89.0
1405,422211195,5.0,37,6,1120.0,91.0
1405,422217029,5.0,36,6,1120.0,92.0
1405,422218283,5.0,38,6,1120.0,86.0
1406,293500006,5.0,35,6,1121.0,87.0
1406,293500043,5.0,37,6,1121.0,84.0
1406,422211195,5.0,37,6,1121.0,91.0
1406,422218283,5.0,38,6,1121.0,86.0
1407,293500006,4.0,35,6,1122.0,87.0
1407,293500043,4.0,37,6,1122.0,84.0
1407,422211195,4.0,37,6,1122.0,91.0
1407,422218283,4.0,38,6,1122.0,86.0
1408,100750038,5.0,77,8,695.0,148.0
1408,293500006,3.0,35,8,695.0,87.0
1408,422200632,3.0,35,8,695.0,89.0
1408,422211195,3.0,37,8,695.0,91.0
1408,422217029,3.0,36,8,695.0,92.0
1408,422218283,3.0,38,8,695.0,86.0
1409,293500006,4.0,35,8,696.0,87.0
1409,293500043,4.0,37,8,696.0,84.0
1409,422200632,4.0,35,8,696.0,89.0
1409,422203609,5.0,24,8,696.0,276.0
1409,422203617,5.0,26,8,696.0,277.0
1409,422211195,4.0,37,8,696.0,91.0
1409,422217029,4.0,36,8,696.0,92.0
1410,293500006,5.0,35,7,909.0,87.0
1410,293500043,5.0,37,7,909.0,84.0
1410,422204259,2.0,307,7,909.0,0.0
1410,422211195,5.0,37,7,909.0,91.0
1410,422218283,5.0,38,7,909.0,86.0
1411,422200632,5.0,35,6,1123.0,89.0
1411,422217029,5.0,36,6,1123.0,92.0
1411,422218283,5.0,38,6,1123.0,86.0
1412,293500006,5.0,35,8,698.0,87.0
1412,293500043,5.0,37,8,698.0,84.0
1412,422200632,5.0,35,8,698.0,89.0
1412,422209262,3.0,39,8,698.0,217.0
1412,422211195,5.0,37,8,698.0,91.0
1412,422217029,5.0,36,8,698.0,92.0
1412,422218283,5.0,38,8,698.0,86.0
1413,293500006,5.0,35,6,1124.0,87.0
1413,293500043,5.0,37,6,1124.0,84.0
1413,422200632,5.0,35,6,1124.0,89.0
1413,422211195,5.0,37,6,1124.0,91.0
1413,422218283,5.0,38,6,1124.0,86.0
1414,293500006,5.0,35,6,1125.0,87.0
1414,293500043,5.0,37,6,1125.0,84.0
1414,422200632,5.0,35,6,1125.0,89.0
1414,422218283,5.0,38,6,1125.0,86.0
1415,293500006,5.0,35,8,699.0,87.0
1415,293500043,5.0,37,8,699.0,84.0
1415,358300003,5.0,13,8,699.0,272.0
1415,422202580,5.0,28,8,699.0,292.0
1415,422211195,5.0,37,8,699.0,91.0
1415,422217029,5.0,36,8,699.0,92.0
1415,422218283,5.0,38,8,699.0,86.0
1416,293500006,5.0,35,6,1126.0,87.0
1416,293500043,5.0,37,6,1126.0,84.0
1416,422211195,5.0,37,6,1126.0,91.0
1416,422218283,5.0,38,6,1126.0,86.0
1417,293500043,5.0,37,6,1127.0,84.0
1417,422200632,5.0,35,6,1127.0,89.0
1417,422211195,5.0,37,6,1127.0,91.0
1417,422217029,5.0,36,6,1127.0,92.0
1417,422218283,5.0,38,6,1127.0,86.0
1418,293500006,5.0,35,7,910.0,87.0
1418,293500043,5.0,37,7,910.0,84.0
1418,357100011,1.0,29,7,910.0,159.0
1418,422200632,5.0,35,7,910.0,89.0
1418,422217029,5.0,36,7,910.0,92.0
1418,422218283,5.0,38,7,910.0,86.0
1419,293500006,5.0,35,6,1128.0,87.0
1419,293500043,5.0,37,6,1128.0,84.0
1419,422200632,5.0,35,6,1128.0,89.0
1419,422211195,5.0,37,6,1128.0,91.0
1419,422218283,5.0,38,6,1128.0,86.0
1420,293500006,4.0,35,6,1129.0,87.0
1420,293500043,4.0,37,6,1129.0,84.0
1420,422200632,4.0,35,6,1129.0,89.0
1420,422211195,4.0,37,6,1129.0,91.0
1420,422217029,4.0,36,6,1129.0,92.0
1420,422218283,4.0,38,6,1129.0,86.0
1421,248700076,2.0,13,7,911.0,362.0
1421,293500006,5.0,35,7,911.0,87.0
1421,293500043,5.0,37,7,911.0,84.0
1421,422200632,5.0,35,7,911.0,89.0
1421,422211195,5.0,37,7,911.0,91.0
1421,422217029,5.0,36,7,911.0,92.0
1421,422218283,5.0,38,7,911.0,86.0
1422,293500006,5.0,35,8,701.0,87.0
1422,422200632,5.0,35,8,701.0,89.0
1422,422202569,5.0,40,8,701.0,186.0
1422,422211501,5.0,38,8,701.0,189.0
1422,422217029,5.0,36,8,701.0,92.0
1422,422218283,5.0,38,8,701.0,86.0
1423,422200632,5.0,35,7,912.0,89.0
1423,422204576,4.0,13,7,912.0,421.0
1423,422217029,5.0,36,7,912.0,92.0
1423,422218283,5.0,38,7,912.0,86.0
1424,293500006,5.0,35,7,913.0,87.0
1424,293500043,5.0,37,7,913.0,84.0
1424,422205151,2.0,11,7,913.0,504.0
1424,422211195,5.0,37,7,913.0,91.0
1424,422217029,5.0,36,7,913.0,92.0
1425,293500006,5.0,35,7,914.0,87.0
1425,377400001,5.0,55,7,914.0,163.0
1425,422200632,5.0,35,7,914.0,89.0
1425,422218283,5.0,38,7,914.0,86.0
1426,293500043,5.0,37,7,915.0,84.0
1426,345800015,4.0,37,7,915.0,178.0
1426,422200632,5.0,35,7,915.0,89.0
1426,422211195,5.0,37,7,915.0,91.0
1426,422217029,5.0,36,7,915.0,92.0
1426,422218283,5.0,38,7,915.0,86.0
1427,293500006,5.0,35,8,702.0,87.0
1427,293500043,5.0,37,8,702.0,84.0
1427,418800004,5.0,20,8,702.0,274.0
1427,422200632,5.0,35,8,702.0,89.0
1427,422217029,5.0,36,8,702.0,92.0
1427,422218283,5.0,38,8,702.0,86.0
1428,293500006,5.0,35,6,1130.0,87.0
1428,293500043,5.0,37,6,1130.0,84.0
1428,422200632,5.0,35,6,1130.0,89.0
1428,422217029,5.0,36,6,1130.0,92.0
1428,422218283,5.0,38,6,1130.0,86.0
1429,200500283,3.0,23,7,916.0,307.0
1429,293500043,5.0,37,7,916.0,84.0
1429,422217029,5.0,36,7,916.0,92.0
1430,245500002,5.0,39,15,188.0,104.0
1430,245500010,5.0,39,15,188.0,106.0
1430,249500027,4.0,149,15,188.0,37.0
1430,293500006,5.0,35,15,188.0,87.0
1430,293500043,5.0,37,15,188.0,84.0
1430,318900011,3.0,113,15,188.0,78.0
1430,422200632,5.0,35,15,188.0,89.0
1430,422203145,4.0,148,15,188.0,39.0
1430,422211195,5.0,37,15,188.0,91.0
1431,293500006,5.0,35,6,1131.0,87.0
1431,293500043,5.0,37,6,1131.0,84.0
1431,422200632,5.0,35,6,1131.0,89.0
1431,422217029,5.0,36,6,1131.0,92.0
1431,422218283,5.0,38,6,1131.0,86.0
1432,293500006,5.0,35,6,1132.0,87.0
1432,293500043,5.0,37,6,1132.0,84.0
1432,422200632,5.0,35,6,1132.0,89.0
1432,422211195,5.0,37,6,1132.0,91.0
1432,422217029,5.0,36,6,1132.0,92.0
1432,422218283,5.0,38,6,1132.0,86.0
1433,100190059,5.0,110,7,917.0,31.0
1433,204900004,5.0,105,7,917.0,34.0
1433,204900056,5.0,105,7,917.0,32.0
1433,204900128,5.0,105,7,917.0,33.0
1433,204900159,5.0,107,7,917.0,35.0
1433,422210784,5.0,109,7,917.0,29.0
1433,422210980,5.0,107,7,917.0,30.0
1434,100190059,5.0,110,10,486.0,31.0
1434,204900004,5.0,105,10,486.0,34.0
1434,204900056,5.0,105,10,486.0,32.0
1434,204900128,5.0,105,10,486.0,33.0
1434,207500001,5.0,53,10,486.0,102.0
1434,207500007,5.0,53,10,486.0,124.0
1434,422210784,5.0,109,10,486.0,29.0
1434,422210980,5.0,107,10,486.0,30.0
1435,100190059,5.0,110,7,918.0,31.0
1435,204900004,5.0,105,7,918.0,34.0
1435,204900056,5.0,105,7,918.0,32.0
1435,204900128,5.0,105,7,918.0,33.0
1435,204900159,5.0,107,7,918.0,35.0
1435,422210784,5.0,109,7,918.0,29.0
1435,422210980,5.0,107,7,918.0,30.0
1436,100190059,5.0,110,7,919.0,31.0
1436,204900004,5.0,105,7,919.0,34.0
1436,204900056,5.0,105,7,919.0,32.0
1436,204900128,5.0,105,7,919.0,33.0
1436,204900159,5.0,107,7,919.0,35.0
1436,422210784,5.0,109,7,919.0,29.0
1436,422210980,5.0,107,7,919.0,30.0
1437,100190059,5.0,110,7,920.0,31.0
1437,204900004,5.0,105,7,920.0,34.0
1437,204900056,5.0,105,7,920.0,32.0
1437,204900128,5.0,105,7,920.0,33.0
1437,204900159,5.0,107,7,920.0,35.0
1437,422210784,5.0,109,7,920.0,29.0
1437,422210980,5.0,107,7,920.0,30.0
1438,100190059,5.0,110,7,921.0,31.0
1438,204900056,5.0,105,7,921.0,32.0
1438,204900128,5.0,105,7,921.0,33.0
1438,204900159,5.0,107,7,921.0,35.0
1438,422210980,5.0,107,7,921.0,30.0
1439,100190059,5.0,110,7,922.0,31.0
1439,204900004,5.0,105,7,922.0,34.0
1439,204900128,5.0,105,7,922.0,33.0
1439,422210784,5.0,109,7,922.0,29.0
1439,422210980,5.0,107,7,922.0,30.0
1440,100190059,5.0,110,8,703.0,31.0
1440,204900004,5.0,105,8,703.0,34.0
1440,204900128,5.0,105,8,703.0,33.0
1440,422210784,5.0,109,8,703.0,29.0
1440,422210980,5.0,107,8,703.0,30.0
1441,100190059,5.0,110,8,704.0,31.0
1441,204900056,5.0,105,8,704.0,32.0
1441,204900128,5.0,105,8,704.0,33.0
1441,422205346,2.0,31,8,704.0,153.0
1441,422210784,5.0,109,8,704.0,29.0
1442,100190059,5.0,110,7,923.0,31.0
1442,204900004,5.0,105,7,923.0,34.0
1442,204900056,5.0,105,7,923.0,32.0
1442,204900128,5.0,105,7,923.0,33.0
1442,204900159,5.0,107,7,923.0,35.0
1442,422210784,5.0,109,7,923.0,29.0
1442,422210980,5.0,107,7,923.0,30.0
1443,100190059,5.0,110,8,705.0,31.0
1443,204900004,5.0,105,8,705.0,34.0
1443,204900056,5.0,105,8,705.0,32.0
1443,204900128,5.0,105,8,705.0,33.0
1443,204900159,5.0,107,8,705.0,35.0
1443,422202253,3.0,262,8,705.0,15.0
1443,422210784,5.0,109,8,705.0,29.0
1443,422210980,5.0,107,8,705.0,30.0
1444,204900004,5.0,105,7,924.0,34.0
1444,204900056,5.0,105,7,924.0,32.0
1444,204900128,5.0,105,7,924.0,33.0
1444,204900159,5.0,107,7,924.0,35.0
1444,422210784,5.0,109,7,924.0,29.0
1444,422210980,5.0,107,7,924.0,30.0
1445,100190059,5.0,110,7,925.0,31.0
1445,204900056,5.0,105,7,925.0,32.0
1445,204900128,5.0,105,7,925.0,33.0
1445,204900159,5.0,107,7,925.0,35.0
1446,100190059,5.0,110,7,926.0,31.0
1446,204900128,5.0,105,7,926.0,33.0
1446,204900159,5.0,107,7,926.0,35.0
1446,422210784,5.0,109,7,926.0,29.0
1446,422210980,5.0,107,7,926.0,30.0
1447,100190059,5.0,110,7,927.0,31.0
1447,204900004,5.0,105,7,927.0,34.0
1447,204900056,5.0,105,7,927.0,32.0
1447,204900128,5.0,105,7,927.0,33.0
1447,422210784,5.0,109,7,927.0,29.0
1447,422210980,5.0,107,7,927.0,30.0
1448,100190059,5.0,110,7,928.0,31.0
1448,204900004,5.0,105,7,928.0,34.0
1448,204900056,5.0,105,7,928.0,32.0
1448,204900128,5.0,105,7,928.0,33.0
1448,204900159,5.0,107,7,928.0,35.0
1448,422210784,5.0,109,7,928.0,29.0
1448,422210980,5.0,107,7,928.0,30.0
1449,100190059,5.0,110,8,706.0,31.0
1449,204900004,5.0,105,8,706.0,34.0
1449,204900056,5.0,105,8,706.0,32.0
1449,204900128,5.0,105,8,706.0,33.0
1449,204900159,5.0,107,8,706.0,35.0
1449,422205804,2.0,14,8,706.0,203.0
1449,422210784,5.0,109,8,706.0,29.0
1449,422210980,5.0,107,8,706.0,30.0
1450,100190059,5.0,110,7,929.0,31.0
1450,204900004,5.0,105,7,929.0,34.0
1450,204900056,5.0,105,7,929.0,32.0
1450,204900128,5.0,105,7,929.0,33.0
1450,204900159,5.0,107,7,929.0,35.0
1450,422210784,5.0,109,7,929.0,29.0
1450,422210980,5.0,107,7,929.0,30.0
1451,100190059,4.0,110,9,574.0,31.0
1451,204900004,4.0,105,9,574.0,34.0
1451,204900056,4.0,105,9,574.0,32.0
1451,204900128,4.0,105,9,574.0,33.0
1451,204900159,4.0,107,9,574.0,35.0
1451,205100136,1.0,295,9,574.0,3.0
1451,422210784,4.0,109,9,574.0,29.0
1451,422210980,4.0,107,9,574.0,30.0
1452,100190059,5.0,110,7,930.0,31.0
1452,204900128,5.0,105,7,930.0,33.0
1452,204900159,5.0,107,7,930.0,35.0
1452,422210784,5.0,109,7,930.0,29.0
1452,422210980,5.0,107,7,930.0,30.0
1453,100190059,3.0,110,8,707.0,31.0
1453,204900004,3.0,105,8,707.0,34.0
1453,204900056,3.0,105,8,707.0,32.0
1453,204900128,3.0,105,8,707.0,33.0
1453,204900159,3.0,107,8,707.0,35.0
1453,422210784,3.0,109,8,707.0,29.0
1453,422210980,3.0,107,8,707.0,30.0
1454,100190059,5.0,110,7,931.0,31.0
1454,204900004,5.0,105,7,931.0,34.0
1454,204900056,5.0,105,7,931.0,32.0
1454,204900128,5.0,105,7,931.0,33.0
1454,204900159,5.0,107,7,931.0,35.0
1454,422210784,5.0,109,7,931.0,29.0
1454,422210980,5.0,107,7,931.0,30.0
1455,100190059,2.0,110,7,932.0,31.0
1455,204900004,2.0,105,7,932.0,34.0
1455,204900056,2.0,105,7,932.0,32.0
1455,204900128,2.0,105,7,932.0,33.0
1455,204900159,2.0,107,7,932.0,35.0
1455,422210784,2.0,109,7,932.0,29.0
1455,422210980,2.0,107,7,932.0,30.0
1456,100190059,5.0,110,7,933.0,31.0
1456,204900004,5.0,105,7,933.0,34.0
1456,204900056,5.0,105,7,933.0,32.0
1456,204900128,5.0,105,7,933.0,33.0
1456,204900159,5.0,107,7,933.0,35.0
1456,422210784,5.0,109,7,933.0,29.0
1456,422210980,5.0,107,7,933.0,30.0
1457,100180148,5.0,16,17,140.0,439.0
1457,100190059,5.0,110,17,140.0,31.0
1457,204100003,5.0,59,17,140.0,94.0
1457,204100019,5.0,225,17,140.0,28.0
1457,204100024,5.0,10,17,140.0,442.0
1457,204100054,5.0,229,17,140.0,26.0
1457,204900004,5.0,105,17,140.0,34.0
1457,204900056,5.0,105,17,140.0,32.0
1457,204900128,5.0,105,17,140.0,33.0
1457,204900159,5.0,107,17,140.0,35.0
1457,345800003,4.0,18,17,140.0,327.0
1457,422206537,5.0,228,17,140.0,27.0
1457,422207283,5.0,58,17,140.0,96.0
1457,422210980,5.0,107,17,140.0,30.0
1457,422211447,1.0,298,17,140.0,2.0
1457,422217480,5.0,10,17,140.0,479.0
1458,100190059,5.0,110,8,708.0,31.0
1458,204900004,5.0,105,8,708.0,34.0
1458,204900056,5.0,105,8,708.0,32.0
1458,204900159,5.0,107,8,708.0,35.0
1458,422210784,5.0,109,8,708.0,29.0
1458,422210980,5.0,107,8,708.0,30.0
1459,100190059,5.0,110,8,709.0,31.0
1459,204900004,5.0,105,8,709.0,34.0
1459,204900056,5.0,105,8,709.0,32.0
1459,204900128,5.0,105,8,709.0,33.0
1459,204900159,5.0,107,8,709.0,35.0
1459,422210784,5.0,109,8,709.0,29.0
1460,100190059,3.0,110,7,934.0,31.0
1460,204900004,3.0,105,7,934.0,34.0
1460,204900128,3.0,105,7,934.0,33.0
1460,422210784,3.0,109,7,934.0,29.0
1460,422210980,3.0,107,7,934.0,30.0
1461,100190059,5.0,110,7,935.0,31.0
1461,204900004,5.0,105,7,935.0,34.0
1461,204900128,5.0,105,7,935.0,33.0
1461,422210784,5.0,109,7,935.0,29.0
1462,204900004,5.0,105,7,936.0,34.0
1462,204900128,5.0,105,7,936.0,33.0
1462,204900159,5.0,107,7,936.0,35.0
1462,422210784,5.0,109,7,936.0,29.0
1462,422210980,5.0,107,7,936.0,30.0
1463,100190059,5.0,110,7,937.0,31.0
1463,204900004,5.0,105,7,937.0,34.0
1463,204900128,5.0,105,7,937.0,33.0
1463,422210784,5.0,109,7,937.0,29.0
1463,422210980,5.0,107,7,937.0,30.0
1464,100190059,1.0,110,7,938.0,31.0
1464,204900004,1.0,105,7,938.0,34.0
1464,204900056,1.0,105,7,938.0,32.0
1464,204900159,1.0,107,7,938.0,35.0
1464,422210784,1.0,109,7,938.0,29.0
1465,100190059,2.0,110,12,343.0,31.0
1465,204900004,2.0,105,12,343.0,34.0
1465,204900056,2.0,105,12,343.0,32.0
1465,204900128,2.0,105,12,343.0,33.0
1465,204900159,2.0,107,12,343.0,35.0
1465,223600048,4.0,12,12,343.0,446.0
1465,248700002,2.0,11,12,343.0,449.0
1465,422208181,5.0,73,12,343.0,119.0
1465,422210784,2.0,109,12,343.0,29.0
1465,422210980,2.0,107,12,343.0,30.0
1465,422213312,4.0,10,12,343.0,475.0
1466,100190059,5.0,110,13,305.0,31.0
1466,204900004,5.0,105,13,305.0,34.0
1466,204900128,5.0,105,13,305.0,33.0
1466,204900159,5.0,107,13,305.0,35.0
1466,422203901,5.0,14,13,305.0,211.0
1466,422204947,5.0,16,13,305.0,202.0
1466,422205181,5.0,15,13,305.0,212.0
1466,422208181,5.0,73,13,305.0,119.0
1466,422210784,5.0,109,13,305.0,29.0
1466,422210980,5.0,107,13,305.0,30.0
1467,100190059,5.0,110,7,939.0,31.0
1467,204900004,5.0,105,7,939.0,34.0
1467,204900056,5.0,105,7,939.0,32.0
1467,204900128,5.0,105,7,939.0,33.0
1467,422210784,5.0,109,7,939.0,29.0
1468,100190059,5.0,110,7,940.0,31.0
1468,204900128,5.0,105,7,940.0,33.0
1468,204900159,5.0,107,7,940.0,35.0
1469,100190059,4.0,110,24,32.0,31.0
1469,100220009,4.0,67,24,32.0,40.0
1469,100220010,4.0,68,24,32.0,41.0
1469,100220037,4.0,69,24,32.0,43.0
1469,204900004,4.0,105,24,32.0,34.0
1469,204900056,4.0,105,24,32.0,32.0
1469,204900128,4.0,105,24,32.0,33.0
1469,204900159,4.0,107,24,32.0,35.0
1469,211300002,5.0,69,24,32.0,101.0
1469,213300007,5.0,6,24,32.0,312.0
1469,249500004,5.0,10,24,32.0,319.0
1469,365000017,1.0,32,24,32.0,107.0
1469,422202569,4.0,40,24,32.0,186.0
1469,422203300,5.0,32,24,32.0,179.0
1469,422203302,5.0,31,24,32.0,180.0
1469,422204231,5.0,41,24,32.0,168.0
1469,422206042,4.0,66,24,32.0,44.0
1469,422206043,4.0,66,24,32.0,45.0
1469,422210784,4.0,109,24,32.0,29.0
1469,422210980,4.0,107,24,32.0,30.0
1470,100190059,5.0,110,18,122.0,31.0
1470,100190059,5.0,110,18,122.0,31.0
1470,204900004,5.0,105,18,122.0,34.0
1470,204900004,5.0,105,18,122.0,34.0
1470,204900056,5.0,105,18,122.0,32.0
1470,204900056,5.0,105,18,122.0,32.0
1470,204900128,5.0,105,18,122.0,33.0
1470,204900128,5.0,105,18,122.0,33.0
1470,204900159,5.0,107,18,122.0,35.0
1470,204900159,5.0,107,18,122.0,35.0
1470,223600009,5.0,48,18,122.0,110.0
1470,223600010,5.0,46,18,122.0,132.0
1470,223600034,5.0,49,18,122.0,125.0
1470,422210784,5.0,109,18,122.0,29.0
1470,422210784,5.0,109,18,122.0,29.0
1470,422210980,5.0,107,18,122.0,30.0
1470,422210980,5.0,107,18,122.0,30.0
1470,422212097,5.0,45,18,122.0,133.0
1471,100190059,5.0,110,7,941.0,31.0
1471,204900128,5.0,105,7,941.0,33.0
1471,204900159,5.0,107,7,941.0,35.0
1471,422210784,5.0,109,7,941.0,29.0
1472,100190059,5.0,110,10,487.0,31.0
1472,204900004,5.0,105,10,487.0,34.0
1472,204900056,5.0,105,10,487.0,32.0
1472,204900128,5.0,105,10,487.0,33.0
1472,204900159,5.0,107,10,487.0,35.0
1472,318900005,5.0,89,10,487.0,88.0
1472,318900019,5.0,91,10,487.0,83.0
1472,422209444,2.0,37,10,487.0,150.0
1472,422210784,5.0,109,10,487.0,29.0
1473,100190059,5.0,110,7,942.0,31.0
1473,204900004,5.0,105,7,942.0,34.0
1473,204900056,5.0,105,7,942.0,32.0
1473,204900128,5.0,105,7,942.0,33.0
1473,204900159,5.0,107,7,942.0,35.0
1473,422210784,5.0,109,7,942.0,29.0
1473,422210980,5.0,107,7,942.0,30.0
1474,100190059,5.0,110,8,710.0,31.0
1474,204900004,5.0,105,8,710.0,34.0
1474,204900056,5.0,105,8,710.0,32.0
1474,204900128,5.0,105,8,710.0,33.0
1474,204900159,5.0,107,8,710.0,35.0
1474,422204231,5.0,41,8,710.0,168.0
1475,100190059,5.0,110,7,943.0,31.0
1475,204900004,5.0,105,7,943.0,34.0
1475,204900056,5.0,105,7,943.0,32.0
1475,204900128,5.0,105,7,943.0,33.0
1475,204900159,5.0,107,7,943.0,35.0
1475,422210784,5.0,109,7,943.0,29.0
1475,422210980,5.0,107,7,943.0,30.0
1476,100190059,5.0,110,7,944.0,31.0
1476,204900004,5.0,105,7,944.0,34.0
1476,204900056,5.0,105,7,944.0,32.0
1476,204900128,5.0,105,7,944.0,33.0
1476,204900159,5.0,107,7,944.0,35.0
1476,422210784,5.0,109,7,944.0,29.0
1476,422210980,5.0,107,7,944.0,30.0
1477,100190059,5.0,110,9,575.0,31.0
1477,100220035,5.0,141,9,575.0,60.0
1477,100240016,5.0,144,9,575.0,57.0
1477,204900056,5.0,105,9,575.0,32.0
1477,204900128,5.0,105,9,575.0,33.0
1477,204900159,5.0,107,9,575.0,35.0
1478,100190059,5.0,110,7,945.0,31.0
1478,204900004,5.0,105,7,945.0,34.0
1478,204900128,5.0,105,7,945.0,33.0
1478,422210784,5.0,109,7,945.0,29.0
1478,422210980,5.0,107,7,945.0,30.0
1479,100190059,5.0,110,8,711.0,31.0
1479,204900004,5.0,105,8,711.0,34.0
1479,204900056,5.0,105,8,711.0,32.0
1479,204900159,5.0,107,8,711.0,35.0
1479,243300007,1.0,89,8,711.0,74.0
1479,422210980,5.0,107,8,711.0,30.0
1480,204900056,3.0,105,7,946.0,32.0
1480,204900128,3.0,105,7,946.0,33.0
1480,204900159,3.0,107,7,946.0,35.0
1480,422210784,3.0,109,7,946.0,29.0
1480,422210980,3.0,107,7,946.0,30.0
1481,100190059,4.0,110,7,947.0,31.0
1481,204900004,4.0,105,7,947.0,34.0
1481,204900056,4.0,105,7,947.0,32.0
1481,204900128,4.0,105,7,947.0,33.0
1481,204900159,4.0,107,7,947.0,35.0
1481,422210784,4.0,109,7,947.0,29.0
1481,422210980,4.0,107,7,947.0,30.0
1482,100190059,5.0,110,9,576.0,31.0
1482,204900004,5.0,105,9,576.0,34.0
1482,204900056,5.0,105,9,576.0,32.0
1482,204900159,5.0,107,9,576.0,35.0
1482,422210784,5.0,109,9,576.0,29.0
1482,422210980,5.0,107,9,576.0,30.0
1483,100190059,4.0,110,7,948.0,31.0
1483,204900056,4.0,105,7,948.0,32.0
1483,204900159,4.0,107,7,948.0,35.0
1483,422210784,4.0,109,7,948.0,29.0
1483,422210980,4.0,107,7,948.0,30.0
1484,100190059,5.0,110,7,949.0,31.0
1484,204900004,5.0,105,7,949.0,34.0
1484,204900056,5.0,105,7,949.0,32.0
1484,204900128,5.0,105,7,949.0,33.0
1484,422210784,5.0,109,7,949.0,29.0
1484,422210980,5.0,107,7,949.0,30.0
1485,100190059,5.0,110,7,950.0,31.0
1485,204900056,5.0,105,7,950.0,32.0
1485,204900128,5.0,105,7,950.0,33.0
1485,204900159,5.0,107,7,950.0,35.0
1485,422210784,5.0,109,7,950.0,29.0
1485,422210980,5.0,107,7,950.0,30.0
1486,204900004,5.0,105,7,951.0,34.0
1486,204900056,5.0,105,7,951.0,32.0
1486,204900159,5.0,107,7,951.0,35.0
1486,422210784,5.0,109,7,951.0,29.0
1486,422210980,5.0,107,7,951.0,30.0
1487,100190059,5.0,110,14,217.0,31.0
1487,100190059,5.0,110,14,217.0,31.0
1487,204900004,5.0,105,14,217.0,34.0
1487,204900056,5.0,105,14,217.0,32.0
1487,204900056,5.0,105,14,217.0,32.0
1487,204900128,5.0,105,14,217.0,33.0
1487,204900128,5.0,105,14,217.0,33.0
1487,204900159,5.0,107,14,217.0,35.0
1487,204900159,5.0,107,14,217.0,35.0
1487,422210784,5.0,109,14,217.0,29.0
1487,422210784,5.0,109,14,217.0,29.0
1487,422210980,5.0,107,14,217.0,30.0
1487,422210980,5.0,107,14,217.0,30.0
1488,100190059,5.0,110,7,952.0,31.0
1488,204900056,5.0,105,7,952.0,32.0
1488,204900128,5.0,105,7,952.0,33.0
1488,204900159,5.0,107,7,952.0,35.0
1488,422210784,5.0,109,7,952.0,29.0
1488,422210980,5.0,107,7,952.0,30.0
1489,100190059,5.0,110,7,953.0,31.0
1489,204900004,5.0,105,7,953.0,34.0
1489,204900128,5.0,105,7,953.0,33.0
1489,204900159,5.0,107,7,953.0,35.0
1489,422210784,5.0,109,7,953.0,29.0
1489,422210980,5.0,107,7,953.0,30.0
1490,204100019,5.0,225,11,385.0,28.0
1490,204100054,5.0,229,11,385.0,26.0
1490,204900004,5.0,105,11,385.0,34.0
1490,204900128,5.0,105,11,385.0,33.0
1490,204900159,5.0,107,11,385.0,35.0
1490,377400001,5.0,55,11,385.0,163.0
1490,422206537,5.0,228,11,385.0,27.0
1490,422210784,5.0,109,11,385.0,29.0
1490,422210980,5.0,107,11,385.0,30.0
1491,100190059,5.0,110,7,954.0,31.0
1491,204900004,5.0,105,7,954.0,34.0
1491,204900159,5.0,107,7,954.0,35.0
1491,422210784,5.0,109,7,954.0,29.0
1491,422210980,5.0,107,7,954.0,30.0
1492,100190059,4.0,110,10,488.0,31.0
1492,100230069,5.0,53,10,488.0,109.0
1492,204900004,4.0,105,10,488.0,34.0
1492,204900128,4.0,105,10,488.0,33.0
1492,204900159,4.0,107,10,488.0,35.0
1492,207500001,5.0,53,10,488.0,102.0
1492,207500007,5.0,53,10,488.0,124.0
1492,422210784,4.0,109,10,488.0,29.0
1493,100190059,5.0,110,7,955.0,31.0
1493,204900004,5.0,105,7,955.0,34.0
1493,204900056,5.0,105,7,955.0,32.0
1493,204900128,5.0,105,7,955.0,33.0
